offers_A,demands_A,offers_B,demands_B,compatibility_percent
"[47, 24, 28, 45, 13]","[61, 18, 87, 87, 96]","[88, 41, 48, 33, 10]","[91, 81, 3, 30, 16]",61.145833333333336
"[5, 65, 37, 47, 9]","[89, 66, 91, 18, 15]","[37, 50, 15, 88, 42]","[6, 39, 94, 37, 98]",56.734693877551024
"[90, 5, 81, 51, 20]","[6, 11, 68, 3, 93]","[54, 75, 69, 22, 34]","[1, 92, 85, 86, 28]",55.483870967741936
"[84, 86, 28, 2, 62]","[48, 97, 44, 2, 45]","[80, 62, 93, 84, 82]","[43, 84, 64, 53, 76]",60.92783505154639
"[63, 18, 47, 42, 27]","[26, 26, 71, 44, 64]","[25, 19, 5, 30, 54]","[22, 20, 33, 50, 21]",76.19718309859155
"[69, 36, 85, 47, 87]","[99, 88, 86, 69, 26]","[60, 48, 30, 34, 85]","[79, 33, 81, 9, 70]",69.5959595959596
"[83, 32, 91, 20, 12]","[95, 50, 18, 25, 92]","[76, 16, 89, 100, 60]","[58, 11, 81, 90, 92]",56.3
"[46, 9, 16, 4, 93]","[83, 53, 80, 11, 63]","[31, 11, 85, 34, 6]","[79, 52, 51, 92, 4]",49.784946236559136
"[57, 37, 22, 83, 33]","[7, 3, 89, 55, 35]","[31, 62, 10, 69, 45]","[8, 32, 17, 38, 41]",66.51685393258427
"[89, 81, 71, 75, 6]","[23, 66, 61, 55, 8]","[26, 51, 1, 70, 59]","[33, 11, 74, 1, 47]",56.40449438202247
"[64, 61, 48, 21, 49]","[96, 81, 2, 91, 27]","[49, 26, 3, 15, 68]","[92, 14, 42, 82, 29]",60.208333333333336
"[9, 2, 34, 79, 2]","[44, 19, 88, 12, 75]","[3, 42, 83, 57, 42]","[93, 90, 78, 100, 26]",59.2
"[26, 67, 28, 20, 35]","[19, 50, 75, 84, 43]","[52, 82, 58, 65, 77]","[18, 11, 34, 29, 1]",70.47619047619048
"[16, 50, 75, 79, 74]","[98, 82, 51, 57, 95]","[74, 35, 17, 78, 55]","[11, 6, 23, 36, 47]",65.61224489795919
"[59, 45, 32, 71, 47]","[88, 38, 16, 84, 6]","[9, 22, 91, 42, 48]","[24, 61, 34, 89, 22]",61.53846153846154
"[60, 99, 97, 83, 68]","[22, 21, 2, 69, 20]","[10, 6, 92, 55, 48]","[31, 89, 32, 37, 78]",67.77777777777777
"[64, 7, 72, 80, 27]","[66, 5, 75, 9, 62]","[79, 13, 11, 6, 67]","[12, 10, 86, 26, 27]",74.88372093023257
"[63, 91, 89, 68, 91]","[44, 82, 7, 89, 39]","[14, 48, 65, 26, 29]","[11, 9, 20, 80, 83]",54.065934065934066
"[80, 4, 64, 61, 51]","[1, 30, 100, 82, 84]","[59, 5, 40, 19, 40]","[94, 1, 40, 48, 10]",65.5
"[34, 28, 83, 42, 68]","[35, 5, 91, 64, 69]","[31, 58, 46, 25, 1]","[82, 29, 62, 44, 58]",68.02197802197803
"[62, 62, 48, 29, 9]","[52, 41, 30, 35, 21]","[73, 98, 25, 70, 40]","[31, 76, 4, 63, 50]",69.28571428571429
"[9, 89, 13, 38, 56]","[17, 40, 14, 14, 44]","[22, 83, 29, 13, 1]","[86, 17, 30, 43, 98]",67.34693877551021
"[74, 59, 73, 20, 17]","[87, 14, 50, 34, 74]","[43, 94, 58, 63, 67]","[27, 26, 46, 77, 1]",62.97872340425532
"[60, 48, 76, 72, 40]","[57, 38, 94, 53, 39]","[8, 77, 87, 28, 80]","[22, 23, 28, 79, 66]",67.55319148936171
"[61, 6, 34, 50, 56]","[29, 66, 21, 37, 29]","[26, 69, 43, 85, 100]","[75, 25, 12, 34, 75]",76.3
"[92, 18, 71, 32, 30]","[60, 32, 25, 78, 10]","[77, 84, 59, 46, 60]","[18, 3, 71, 51, 17]",66.73913043478261
"[28, 19, 73, 90, 27]","[15, 23, 75, 29, 20]","[11, 54, 17, 79, 96]","[46, 15, 77, 12, 36]",65.41666666666667
"[13, 5, 77, 13, 50]","[48, 17, 55, 23, 66]","[53, 16, 80, 70, 3]","[59, 57, 98, 22, 74]",70.10204081632654
"[67, 29, 1, 49, 85]","[77, 92, 2, 75, 21]","[46, 77, 36, 81, 23]","[6, 96, 40, 45, 91]",72.39583333333333
"[70, 43, 55, 32, 68]","[57, 94, 58, 64, 23]","[54, 42, 10, 46, 80]","[67, 4, 48, 62, 37]",69.36170212765957
"[54, 80, 66, 44, 28]","[74, 99, 1, 51, 65]","[72, 19, 34, 17, 8]","[60, 66, 15, 51, 53]",68.78787878787878
"[100, 83, 42, 19, 17]","[52, 12, 66, 95, 75]","[100, 45, 9, 49, 63]","[92, 61, 59, 82, 67]",64.4
"[46, 9, 69, 15, 13]","[17, 35, 10, 35, 83]","[52, 3, 60, 20, 96]","[80, 52, 68, 51, 26]",71.66666666666667
"[47, 16, 8, 54, 50]","[3, 77, 92, 62, 3]","[7, 83, 34, 36, 8]","[77, 35, 65, 79, 67]",73.15217391304348
"[64, 42, 99, 33, 17]","[17, 12, 71, 98, 84]","[88, 31, 71, 79, 70]","[37, 58, 43, 78, 30]",71.71717171717172
"[91, 44, 4, 75, 15]","[59, 86, 22, 37, 80]","[84, 78, 26, 35, 95]","[37, 39, 5, 87, 95]",78.31578947368422
"[80, 9, 85, 90, 56]","[56, 26, 14, 32, 14]","[90, 74, 40, 41, 74]","[48, 61, 18, 51, 72]",57.44444444444444
"[32, 87, 37, 75, 100]","[21, 26, 5, 98, 15]","[90, 100, 46, 95, 15]","[97, 58, 55, 81, 86]",68.1
"[38, 22, 90, 93, 79]","[77, 12, 54, 78, 8]","[67, 90, 11, 51, 86]","[24, 93, 39, 94, 57]",57.97872340425532
"[36, 57, 24, 27, 74]","[29, 59, 81, 14, 83]","[79, 81, 20, 28, 75]","[72, 10, 15, 97, 31]",62.88659793814433
"[12, 68, 87, 62, 78]","[36, 11, 58, 54, 33]","[79, 62, 38, 37, 97]","[12, 2, 70, 47, 46]",66.49484536082474
"[45, 29, 98, 18, 52]","[47, 6, 61, 89, 47]","[25, 39, 99, 91, 21]","[73, 68, 35, 8, 58]",73.03030303030303
"[98, 82, 97, 28, 51]","[96, 35, 33, 75, 3]","[91, 82, 47, 82, 75]","[33, 11, 86, 43, 97]",63.97959183673469
"[67, 38, 97, 40, 77]","[59, 19, 51, 97, 36]","[3, 17, 16, 22, 40]","[99, 67, 32, 20, 5]",60.60606060606061
"[39, 2, 93, 41, 29]","[83, 81, 42, 78, 29]","[48, 39, 15, 82, 73]","[68, 58, 52, 48, 97]",63.608247422680414
"[29, 94, 68, 61, 89]","[96, 92, 25, 38, 35]","[34, 20, 19, 87, 89]","[63, 57, 64, 92, 19]",56.354166666666664
"[52, 2, 15, 56, 18]","[8, 28, 21, 5, 82]","[56, 43, 67, 95, 22]","[84, 7, 90, 9, 79]",49.578947368421055
"[100, 81, 76, 5, 36]","[29, 40, 27, 48, 14]","[5, 99, 35, 92, 64]","[31, 94, 36, 13, 98]",62.3
"[35, 40, 100, 55, 43]","[33, 81, 1, 80, 57]","[8, 3, 69, 64, 27]","[11, 68, 47, 80, 89]",60.7
"[14, 45, 36, 76, 39]","[83, 58, 34, 54, 77]","[59, 84, 53, 27, 64]","[96, 16, 48, 2, 39]",68.12500000000001
"[30, 82, 72, 75, 4]","[48, 46, 35, 76, 56]","[24, 76, 40, 37, 6]","[36, 20, 18, 14, 60]",52.80487804878049
"[56, 31, 79, 3, 42]","[71, 92, 89, 20, 31]","[62, 82, 97, 80, 11]","[7, 40, 61, 62, 4]",71.1340206185567
"[51, 64, 77, 77, 93]","[53, 36, 33, 47, 36]","[39, 80, 48, 84, 37]","[21, 14, 60, 33, 26]",65.6989247311828
"[58, 70, 88, 82, 44]","[24, 62, 48, 61, 7]","[40, 41, 21, 53, 26]","[24, 26, 18, 11, 89]",60.1123595505618
"[67, 100, 27, 40, 11]","[37, 20, 95, 7, 59]","[54, 15, 89, 12, 97]","[57, 87, 49, 8, 84]",77.9
"[26, 35, 81, 66, 27]","[58, 12, 57, 56, 86]","[24, 95, 20, 51, 57]","[86, 98, 91, 70, 45]",65.0
"[37, 30, 72, 42, 98]","[14, 89, 34, 28, 83]","[26, 34, 88, 48, 39]","[34, 51, 46, 59, 47]",69.08163265306122
"[83, 77, 29, 74, 7]","[65, 4, 60, 18, 75]","[81, 12, 24, 84, 35]","[13, 70, 20, 73, 12]",69.28571428571429
"[36, 59, 70, 60, 43]","[31, 32, 48, 11, 28]","[62, 40, 29, 31, 71]","[62, 53, 62, 88, 23]",76.24999999999999
"[16, 52, 61, 96, 34]","[20, 99, 54, 48, 32]","[58, 10, 1, 56, 61]","[9, 34, 7, 9, 55]",59.19191919191919
"[30, 23, 39, 30, 78]","[45, 6, 84, 91, 48]","[28, 44, 26, 94, 99]","[24, 13, 40, 73, 99]",74.94949494949495
"[15, 17, 90, 27, 82]","[66, 47, 72, 11, 74]","[68, 96, 94, 7, 53]","[70, 24, 91, 60, 10]",72.29166666666667
"[72, 50, 61, 64, 6]","[98, 71, 11, 34, 7]","[27, 27, 55, 20, 59]","[95, 37, 100, 43, 75]",61.0
"[87, 37, 11, 37, 73]","[83, 96, 77, 18, 5]","[10, 7, 83, 100, 73]","[42, 52, 19, 77, 15]",51.6
"[41, 61, 53, 21, 47]","[88, 51, 63, 11, 99]","[47, 55, 49, 40, 32]","[53, 26, 90, 69, 66]",69.0909090909091
"[52, 2, 58, 46, 40]","[81, 39, 39, 35, 56]","[84, 100, 59, 29, 60]","[88, 68, 48, 73, 98]",70.9
"[50, 38, 46, 40, 74]","[24, 73, 45, 61, 79]","[90, 57, 1, 60, 41]","[66, 65, 73, 1, 9]",62.333333333333336
"[45, 7, 53, 58, 1]","[73, 5, 45, 15, 56]","[44, 40, 72, 47, 1]","[63, 59, 91, 80, 85]",56.92307692307692
"[73, 47, 21, 70, 21]","[58, 78, 53, 70, 14]","[47, 66, 94, 76, 24]","[12, 84, 9, 43, 24]",76.59574468085107
"[38, 9, 70, 96, 13]","[60, 93, 82, 5, 88]","[31, 65, 7, 54, 21]","[92, 28, 28, 24, 38]",52.083333333333336
"[50, 38, 88, 46, 3]","[44, 74, 20, 95, 53]","[89, 1, 2, 89, 82]","[83, 90, 80, 84, 42]",64.10526315789474
"[19, 49, 86, 1, 40]","[40, 44, 18, 3, 94]","[51, 91, 56, 9, 2]","[3, 49, 52, 69, 4]",62.97872340425532
"[57, 7, 35, 55, 61]","[57, 56, 33, 55, 40]","[38, 40, 99, 32, 68]","[88, 55, 84, 40, 74]",68.88888888888889
"[32, 21, 96, 53, 24]","[59, 15, 79, 2, 95]","[74, 60, 69, 1, 95]","[36, 4, 32, 2, 35]",77.29166666666667
"[2, 27, 35, 81, 62]","[6, 40, 39, 76, 32]","[99, 81, 41, 9, 35]","[62, 30, 30, 87, 85]",69.39393939393939
"[42, 80, 24, 18, 22]","[26, 12, 57, 62, 66]","[20, 90, 9, 83, 97]","[83, 60, 87, 20, 37]",66.49484536082474
"[59, 7, 36, 30, 50]","[82, 66, 24, 46, 52]","[49, 50, 93, 26, 26]","[35, 52, 18, 46, 74]",68.70967741935483
"[53, 90, 9, 40, 97]","[68, 14, 92, 63, 5]","[61, 90, 88, 68, 69]","[56, 46, 44, 40, 63]",71.95876288659794
"[76, 75, 14, 12, 1]","[79, 48, 14, 84, 33]","[73, 76, 52, 65, 37]","[37, 5, 95, 62, 79]",56.526315789473685
"[41, 69, 22, 96, 70]","[16, 45, 54, 41, 82]","[17, 26, 91, 13, 37]","[4, 18, 87, 23, 26]",58.333333333333336
"[61, 24, 62, 36, 84]","[68, 42, 39, 90, 97]","[54, 37, 45, 54, 72]","[21, 96, 51, 76, 98]",73.16326530612245
"[54, 69, 91, 35, 81]","[40, 15, 35, 11, 1]","[29, 48, 21, 3, 1]","[41, 62, 25, 2, 10]",71.86813186813188
"[46, 19, 83, 78, 11]","[13, 40, 51, 74, 15]","[17, 67, 88, 84, 89]","[72, 38, 45, 87, 61]",66.96629213483146
"[91, 36, 61, 30, 34]","[32, 78, 22, 86, 71]","[21, 11, 33, 44, 86]","[50, 77, 83, 92, 51]",64.23913043478261
"[99, 5, 35, 3, 92]","[45, 31, 79, 69, 68]","[31, 5, 96, 19, 56]","[19, 13, 40, 70, 52]",67.77777777777777
"[23, 48, 24, 36, 89]","[27, 4, 91, 62, 71]","[88, 11, 20, 28, 7]","[50, 31, 13, 73, 69]",61.64835164835165
"[44, 54, 15, 86, 11]","[82, 25, 78, 11, 42]","[21, 7, 95, 98, 45]","[32, 13, 19, 42, 99]",62.121212121212125
"[41, 40, 27, 77, 48]","[31, 46, 100, 32, 45]","[86, 11, 75, 92, 53]","[88, 93, 30, 6, 35]",63.0
"[45, 18, 53, 65, 29]","[46, 94, 4, 89, 52]","[74, 5, 80, 87, 41]","[92, 50, 70, 97, 96]",58.65979381443299
"[19, 71, 8, 72, 22]","[89, 85, 17, 93, 15]","[23, 33, 40, 42, 11]","[100, 72, 62, 82, 22]",65.8
"[88, 38, 14, 52, 47]","[14, 87, 60, 96, 96]","[62, 3, 24, 14, 11]","[61, 34, 44, 80, 53]",55.208333333333336
"[66, 24, 26, 29, 6]","[64, 74, 82, 42, 69]","[63, 42, 81, 39, 60]","[23, 13, 34, 92, 15]",80.43478260869566
"[68, 61, 2, 44, 33]","[43, 84, 54, 28, 70]","[96, 50, 77, 78, 71]","[12, 81, 71, 15, 42]",64.16666666666667
"[90, 33, 87, 22, 54]","[20, 17, 73, 7, 36]","[83, 13, 36, 52, 66]","[34, 35, 33, 90, 82]",57.0
"[99, 84, 75, 34, 24]","[52, 70, 30, 29, 17]","[65, 4, 42, 70, 64]","[3, 3, 54, 34, 73]",56.96969696969697
"[31, 11, 1, 3, 21]","[54, 30, 38, 86, 21]","[96, 71, 41, 27, 63]","[88, 5, 31, 37, 75]",61.666666666666664
"[18, 28, 77, 66, 7]","[90, 91, 34, 15, 28]","[20, 74, 45, 52, 46]","[34, 18, 43, 100, 99]",66.1
"[90, 24, 47, 42, 24]","[56, 70, 2, 17, 96]","[50, 94, 69, 66, 74]","[92, 12, 44, 57, 41]",77.39583333333333
"[2, 44, 59, 27, 47]","[3, 63, 39, 6, 58]","[72, 68, 14, 56, 12]","[60, 72, 44, 54, 33]",53.194444444444436
"[8, 34, 94, 84, 80]","[36, 55, 28, 29, 63]","[58, 78, 28, 19, 48]","[10, 84, 47, 14, 77]",74.25531914893617
"[76, 53, 90, 93, 48]","[26, 79, 90, 67, 77]","[22, 82, 5, 99, 85]","[69, 32, 55, 50, 87]",72.02020202020202
"[79, 94, 78, 9, 8]","[48, 68, 14, 43, 50]","[98, 24, 58, 46, 99]","[72, 42, 50, 39, 11]",68.68686868686869
"[39, 49, 17, 74, 27]","[58, 53, 68, 16, 30]","[67, 53, 26, 65, 61]","[20, 40, 13, 74, 93]",75.37634408602149
"[48, 59, 3, 82, 92]","[71, 93, 61, 29, 9]","[86, 99, 68, 84, 45]","[3, 89, 13, 5, 61]",68.48484848484848
"[40, 5, 8, 18, 41]","[1, 42, 54, 94, 38]","[97, 3, 64, 100, 3]","[86, 56, 61, 32, 50]",64.1
"[98, 69, 43, 90, 17]","[97, 59, 98, 42, 98]","[42, 17, 85, 13, 28]","[18, 49, 58, 51, 54]",59.183673469387756
"[99, 28, 70, 10, 96]","[73, 42, 34, 14, 35]","[76, 75, 42, 67, 81]","[51, 4, 69, 88, 44]",65.05050505050507
"[85, 44, 94, 29, 21]","[67, 56, 68, 14, 59]","[37, 92, 41, 50, 38]","[56, 52, 35, 88, 97]",60.72164948453608
"[40, 44, 96, 86, 98]","[46, 76, 26, 68, 32]","[53, 55, 100, 49, 31]","[43, 26, 76, 97, 99]",82.5
"[49, 99, 58, 27, 43]","[45, 72, 15, 37, 79]","[68, 47, 40, 50, 26]","[16, 56, 74, 15, 63]",73.43434343434343
"[60, 29, 37, 12, 29]","[78, 92, 95, 31, 62]","[92, 56, 27, 61, 43]","[85, 24, 86, 10, 56]",71.05263157894737
"[21, 61, 61, 87, 57]","[30, 1, 58, 32, 61]","[1, 42, 54, 38, 38]","[73, 42, 16, 18, 37]",64.59770114942529
"[29, 26, 70, 22, 56]","[84, 92, 31, 82, 38]","[86, 65, 12, 73, 65]","[10, 15, 58, 88, 12]",74.34782608695653
"[50, 10, 48, 17, 42]","[61, 83, 99, 92, 31]","[20, 83, 80, 31, 96]","[81, 33, 39, 52, 5]",67.57575757575758
"[75, 17, 23, 12, 54]","[69, 74, 69, 14, 20]","[100, 60, 50, 91, 47]","[73, 14, 2, 5, 41]",78.6
"[37, 18, 73, 41, 90]","[80, 8, 5, 26, 50]","[71, 53, 72, 39, 9]","[3, 5, 31, 12, 64]",64.55555555555556
"[45, 55, 75, 8, 20]","[16, 56, 14, 54, 21]","[43, 71, 15, 88, 92]","[12, 12, 84, 82, 53]",63.04347826086956
"[85, 96, 94, 16, 27]","[68, 8, 69, 92, 82]","[96, 24, 61, 97, 58]","[45, 44, 24, 69, 65]",65.56701030927834
"[15, 45, 99, 6, 36]","[30, 10, 58, 43, 20]","[12, 66, 41, 51, 32]","[72, 57, 58, 34, 36]",74.84848484848484
"[55, 24, 8, 42, 45]","[2, 85, 63, 13, 27]","[39, 11, 56, 86, 83]","[66, 98, 46, 32, 24]",59.08163265306123
"[80, 86, 81, 25, 37]","[62, 45, 19, 3, 91]","[74, 90, 51, 49, 37]","[21, 34, 90, 38, 78]",60.10989010989011
"[28, 22, 24, 94, 49]","[87, 23, 14, 21, 72]","[16, 86, 39, 42, 12]","[99, 18, 40, 75, 17]",61.41414141414141
"[82, 53, 100, 36, 81]","[26, 51, 66, 42, 35]","[41, 86, 89, 43, 86]","[69, 15, 36, 56, 65]",72.4
"[43, 29, 73, 47, 11]","[61, 62, 19, 41, 48]","[63, 66, 80, 25, 99]","[41, 17, 89, 70, 85]",73.63636363636364
"[8, 71, 51, 83, 29]","[91, 45, 91, 99, 29]","[53, 72, 78, 63, 17]","[18, 35, 19, 37, 60]",71.61616161616162
"[73, 14, 1, 74, 83]","[6, 65, 33, 72, 28]","[5, 95, 41, 98, 28]","[40, 62, 61, 73, 11]",71.53061224489795
"[43, 66, 100, 21, 88]","[96, 76, 15, 42, 59]","[85, 64, 38, 99, 80]","[25, 65, 21, 95, 81]",69.7
"[59, 29, 83, 85, 15]","[96, 38, 1, 69, 47]","[86, 18, 45, 75, 44]","[60, 6, 86, 7, 62]",75.52083333333333
"[8, 3, 98, 32, 15]","[32, 75, 73, 17, 26]","[34, 44, 15, 81, 56]","[36, 66, 56, 83, 79]",55.816326530612244
"[93, 11, 14, 85, 86]","[22, 74, 45, 23, 71]","[41, 2, 68, 47, 82]","[54, 97, 4, 72, 42]",64.84536082474227
"[86, 20, 77, 84, 56]","[43, 80, 48, 28, 87]","[98, 5, 67, 15, 51]","[76, 30, 14, 36, 81]",63.87755102040816
"[89, 73, 57, 1, 77]","[60, 83, 42, 34, 87]","[68, 56, 19, 40, 78]","[20, 42, 48, 83, 72]",69.7752808988764
"[60, 60, 4, 57, 33]","[89, 39, 14, 14, 48]","[77, 76, 69, 41, 58]","[96, 68, 76, 17, 27]",68.4375
"[17, 34, 53, 39, 65]","[20, 57, 22, 51, 93]","[51, 11, 88, 95, 90]","[88, 69, 19, 30, 49]",62.63157894736842
"[12, 44, 27, 16, 26]","[58, 70, 37, 47, 2]","[54, 46, 26, 55, 91]","[94, 8, 69, 83, 66]",57.12765957446808
"[79, 33, 74, 31, 52]","[5, 69, 87, 61, 97]","[31, 8, 98, 31, 95]","[79, 44, 40, 47, 95]",76.12244897959182
"[97, 4, 60, 100, 87]","[53, 6, 91, 85, 53]","[52, 29, 24, 24, 53]","[2, 35, 26, 3, 14]",51.8
"[64, 87, 11, 89, 9]","[37, 47, 97, 48, 42]","[86, 47, 76, 87, 94]","[29, 94, 22, 53, 53]",69.69072164948453
"[65, 55, 57, 52, 98]","[32, 25, 100, 36, 95]","[6, 95, 43, 97, 49]","[25, 29, 25, 1, 3]",49.6
"[76, 86, 36, 48, 89]","[11, 90, 16, 51, 24]","[17, 46, 64, 13, 23]","[82, 33, 24, 15, 80]",72.22222222222223
"[7, 80, 28, 90, 25]","[15, 42, 29, 43, 29]","[82, 11, 23, 23, 91]","[26, 41, 4, 82, 62]",65.6043956043956
"[57, 85, 51, 77, 1]","[85, 54, 11, 100, 92]","[99, 42, 100, 40, 18]","[44, 47, 80, 23, 88]",53.0
"[3, 32, 73, 16, 83]","[95, 98, 15, 87, 31]","[5, 50, 61, 53, 19]","[56, 52, 32, 64, 55]",57.142857142857146
"[23, 11, 34, 58, 24]","[11, 2, 26, 5, 22]","[53, 24, 56, 24, 65]","[74, 98, 64, 45, 15]",64.6938775510204
"[78, 49, 79, 82, 30]","[82, 87, 93, 21, 94]","[30, 13, 39, 47, 16]","[70, 54, 82, 97, 64]",64.02061855670104
"[89, 93, 3, 56, 43]","[94, 4, 40, 20, 10]","[20, 84, 64, 63, 72]","[64, 82, 24, 61, 99]",59.494949494949495
"[24, 1, 27, 68, 45]","[48, 24, 21, 5, 48]","[98, 29, 50, 29, 75]","[83, 45, 81, 29, 43]",66.0204081632653
"[12, 67, 18, 15, 62]","[47, 100, 12, 90, 89]","[38, 49, 98, 64, 34]","[63, 94, 92, 5, 64]",60.9
"[59, 58, 8, 94, 57]","[32, 56, 97, 95, 51]","[3, 70, 91, 16, 56]","[44, 61, 79, 89, 69]",75.36082474226804
"[21, 7, 44, 79, 61]","[70, 21, 71, 76, 46]","[26, 58, 40, 15, 8]","[75, 2, 71, 64, 3]",53.164556962025316
"[55, 96, 31, 19, 68]","[88, 5, 23, 29, 63]","[62, 6, 65, 43, 91]","[66, 67, 33, 48, 73]",80.52083333333333
"[42, 95, 11, 16, 40]","[79, 83, 43, 48, 36]","[3, 52, 100, 1, 82]","[58, 70, 46, 13, 23]",64.7
"[82, 52, 81, 44, 32]","[85, 47, 32, 75, 72]","[79, 6, 35, 53, 64]","[76, 69, 53, 34, 15]",81.41176470588235
"[53, 2, 60, 17, 77]","[96, 61, 50, 85, 85]","[44, 40, 9, 70, 71]","[2, 85, 82, 4, 22]",61.770833333333336
"[40, 33, 99, 84, 38]","[25, 4, 7, 55, 60]","[95, 16, 22, 41, 88]","[9, 73, 73, 15, 28]",68.18181818181819
"[79, 39, 48, 26, 63]","[83, 60, 40, 54, 44]","[84, 56, 13, 41, 81]","[99, 17, 72, 6, 30]",79.6969696969697
"[93, 78, 47, 44, 74]","[98, 6, 15, 27, 32]","[50, 47, 62, 54, 74]","[98, 3, 37, 57, 1]",61.12244897959184
"[74, 97, 82, 52, 91]","[13, 95, 86, 5, 62]","[20, 88, 74, 5, 7]","[79, 41, 68, 1, 90]",78.55670103092784
"[46, 75, 79, 38, 91]","[13, 61, 49, 88, 53]","[65, 54, 60, 10, 37]","[62, 30, 63, 35, 58]",69.56043956043956
"[96, 55, 17, 8, 24]","[19, 27, 38, 33, 17]","[86, 6, 68, 6, 75]","[20, 17, 51, 53, 82]",52.708333333333336
"[20, 11, 89, 78, 4]","[20, 93, 64, 5, 45]","[4, 25, 5, 21, 52]","[70, 66, 85, 33, 66]",58.924731182795696
"[60, 44, 48, 30, 41]","[79, 70, 42, 19, 22]","[77, 83, 58, 48, 26]","[10, 63, 21, 22, 51]",78.55421686746988
"[1, 20, 68, 3, 51]","[35, 19, 70, 91, 15]","[11, 54, 34, 56, 22]","[2, 44, 99, 72, 6]",68.98989898989899
"[2, 7, 29, 100, 53]","[12, 28, 36, 29, 40]","[61, 84, 47, 66, 61]","[82, 38, 95, 4, 35]",53.5
"[9, 35, 5, 2, 42]","[77, 97, 3, 61, 22]","[18, 15, 91, 20, 10]","[45, 42, 59, 68, 95]",48.65979381443299
"[56, 50, 62, 62, 25]","[43, 80, 74, 75, 58]","[17, 44, 34, 82, 49]","[11, 34, 61, 77, 46]",73.65853658536585
"[10, 89, 85, 77, 74]","[92, 62, 8, 5, 96]","[54, 59, 100, 61, 48]","[96, 29, 44, 21, 61]",50.7
"[6, 33, 27, 45, 1]","[75, 38, 87, 26, 27]","[31, 25, 34, 2, 6]","[99, 53, 98, 36, 62]",58.686868686868685
"[16, 17, 32, 96, 40]","[48, 90, 49, 28, 52]","[22, 67, 59, 9, 71]","[57, 4, 4, 36, 57]",73.33333333333334
"[16, 97, 42, 86, 97]","[36, 91, 47, 15, 87]","[47, 86, 5, 75, 15]","[39, 94, 28, 54, 46]",67.73195876288659
"[9, 31, 86, 70, 35]","[18, 46, 12, 60, 36]","[8, 58, 55, 13, 51]","[96, 29, 18, 27, 28]",65.20833333333333
"[43, 90, 7, 91, 74]","[92, 99, 69, 5, 82]","[72, 98, 26, 24, 28]","[21, 56, 4, 100, 49]",77.0
"[50, 79, 37, 33, 63]","[30, 71, 84, 89, 17]","[51, 32, 14, 97, 56]","[59, 90, 19, 60, 83]",72.98969072164948
"[35, 58, 31, 12, 54]","[49, 47, 57, 52, 73]","[27, 69, 34, 67, 78]","[47, 74, 57, 91, 100]",73.4
"[70, 11, 44, 33, 92]","[83, 18, 81, 74, 10]","[39, 31, 10, 35, 68]","[25, 84, 48, 45, 8]",51.84782608695652
"[8, 88, 68, 63, 21]","[33, 29, 72, 43, 65]","[8, 10, 23, 23, 34]","[83, 8, 77, 52, 36]",62.04545454545455
"[19, 61, 87, 83, 48]","[56, 18, 71, 83, 64]","[2, 34, 87, 59, 34]","[12, 100, 41, 29, 50]",71.2
"[96, 22, 76, 46, 49]","[78, 64, 83, 68, 16]","[17, 47, 61, 52, 14]","[64, 6, 11, 55, 14]",71.35416666666667
"[39, 65, 57, 12, 46]","[97, 64, 30, 46, 64]","[50, 66, 79, 56, 58]","[93, 57, 66, 84, 76]",70.41237113402062
"[3, 18, 34, 39, 25]","[25, 100, 57, 21, 88]","[70, 51, 45, 30, 37]","[27, 14, 33, 19, 74]",73.6
"[39, 33, 3, 64, 32]","[74, 59, 14, 95, 98]","[89, 83, 28, 16, 30]","[50, 61, 61, 56, 68]",65.20408163265306
"[63, 27, 53, 81, 49]","[66, 36, 83, 10, 27]","[69, 39, 7, 46, 82]","[94, 23, 61, 37, 52]",72.02127659574468
"[45, 67, 38, 48, 64]","[65, 19, 32, 18, 39]","[81, 44, 50, 82, 40]","[47, 70, 6, 18, 13]",70.48780487804878
"[9, 15, 90, 76, 81]","[65, 74, 76, 84, 36]","[53, 5, 97, 93, 48]","[5, 21, 92, 73, 59]",83.50515463917526
"[19, 27, 57, 89, 49]","[76, 51, 26, 89, 88]","[98, 39, 72, 94, 40]","[59, 3, 60, 69, 81]",74.28571428571429
"[61, 34, 91, 32, 36]","[80, 4, 55, 8, 43]","[10, 26, 6, 84, 96]","[96, 68, 62, 12, 9]",56.770833333333336
"[95, 3, 13, 92, 52]","[100, 90, 18, 15, 45]","[50, 4, 8, 85, 35]","[79, 15, 83, 85, 39]",65.6
"[92, 1, 4, 56, 13]","[66, 51, 12, 57, 9]","[48, 61, 89, 87, 16]","[39, 12, 22, 90, 32]",69.8913043478261
"[2, 67, 59, 51, 78]","[48, 76, 78, 68, 83]","[79, 28, 61, 52, 97]","[49, 72, 95, 44, 29]",72.16494845360825
"[19, 36, 66, 3, 40]","[24, 24, 3, 15, 3]","[75, 56, 20, 14, 31]","[44, 46, 99, 30, 38]",77.17171717171718
"[38, 3, 92, 40, 42]","[86, 33, 84, 53, 1]","[32, 84, 14, 64, 56]","[58, 54, 5, 93, 5]",47.41935483870968
"[92, 8, 3, 45, 28]","[6, 93, 26, 28, 35]","[18, 48, 97, 59, 44]","[74, 83, 77, 5, 16]",60.103092783505154
"[9, 24, 91, 79, 14]","[36, 47, 49, 27, 30]","[7, 88, 55, 93, 20]","[16, 35, 18, 54, 33]",69.13978494623656
